14, 57, 232
7, 8, 182
33, 117, 253
22, 89, 234
1, 47, 212
49, 149, 245
27, 115, 245
6, 32, 222
31, 99, 242
6, 92, 236
16, 122, 247
3, 77, 233
18, 78, 232
5, 33, 218
32, 132, 244
23, 104, 243
2, 21, 220
25, 116, 247
4, 93, 238
3, 10, 179
76, 143, 252
1, 42, 218
26, 109, 238
51, 136, 246
109, 161, 251
9, 119, 249
28, 121, 242
3, 114, 236
2, 14, 180
37, 131, 250
12, 124, 244
35, 103, 238
124, 172, 244
1, 54, 228
19, 122, 248
3, 126, 246
68, 138, 245
23, 90, 237
52, 142, 243
18, 47, 222
11, 86, 248
72, 145, 249
7, 93, 239
117, 169, 246
51, 121, 244
6, 73, 236
16, 103, 247
3, 17, 195
10, 98, 234
1, 30, 221
26, 97, 241
10, 101, 239
8, 43, 206
22, 123, 245
15, 83, 244
8, 2, 205
40, 115, 243
10, 40, 229
7, 44, 202
39, 111, 248
92, 154, 248
6, 6, 182
26, 90, 238
51, 117, 246
11, 72, 242
6, 110, 239
5, 67, 229
11, 75, 247
15, 120, 247
39, 145, 246
11, 151, 242
19, 87, 240
31, 109, 246
104, 152, 247
9, 29, 224
13, 74, 224
38, 141, 244
35, 137, 249
22, 92, 235
10, 3, 202
6, 10, 193
107, 160, 247
6, 114, 250
23, 108, 240
38, 134, 241
5, 55, 232
3, 42, 201
21, 88, 233
58, 137, 247
2, 2, 196
7, 25, 202
4, 55, 201
34, 143, 241
1, 64, 232
26, 131, 252
4, 32, 217
6, 5, 199
3, 136, 250
30, 140, 242
5, 111, 248
2, 96, 245
7, 21, 204
14, 102, 243
7, 40, 217
50, 135, 245
139, 176, 244
5, 85, 232
30, 152, 252
5, 145, 246
18, 88, 249
3, 30, 204
10, 111, 243
7, 14, 201
25, 82, 221
22, 133, 249
58, 125, 250
120, 167, 248
2, 31, 200
15, 96, 253
7, 32, 218
3, 39, 209
16, 68, 215
4, 20, 220
71, 144, 248
46, 137, 242
8, 65, 220
15, 64, 220
25, 78, 223
14, 132, 243
1, 46, 191
57, 119, 243
7, 6, 202
32, 112, 237
7, 28, 220
25, 96, 240
5, 10, 179
17, 37, 232
21, 122, 244
111, 161, 251
12, 54, 231
9, 39, 228
3, 34, 215
38, 110, 247
20, 83, 228
3, 37, 220
25, 89, 237
50, 116, 245
144, 180, 250
3, 46, 225
11, 48, 224
63, 135, 243
53, 124, 245
8, 12, 185
13, 99, 243
62, 131, 248
70, 133, 247
33, 123, 248
5, 17, 195
21, 91, 234
2, 5, 197
8, 49, 225
33, 116, 245
7, 50, 221
6, 27, 213
24, 118, 247
21, 103, 244
5, 13, 197
66, 135, 244
9, 125, 244
10, 74, 229
8, 61, 235
3, 78, 234
7, 62, 231
127, 176, 252
12, 28, 228
9, 32, 201
4, 110, 247
20, 120, 244
8, 37, 228
24, 84, 232
6, 57, 213
36, 109, 243
16, 109, 242
4, 106, 249
28, 131, 248
3, 64, 228
11, 66, 227
23, 88, 233
60, 137, 247
8, 90, 239
15, 130, 240
7, 31, 221
36, 143, 241
11, 59, 224
60, 130, 244
53, 131, 244
133, 173, 245
53, 134, 249
6, 64, 229
21, 121, 247
56, 122, 247
49, 123, 247
31, 115, 241
16, 78, 232
28, 100, 238
80, 147, 246
5, 65, 225
3, 71, 244
80, 150, 251
11, 73, 243
2, 53, 227
6, 16, 188
19, 41, 230
10, 6, 165
9, 9, 203
17, 47, 212
61, 122, 242
3, 108, 247
7, 133, 245
2, 90, 230
7, 72, 235
1, 67, 222
24, 121, 248
11, 142, 235
7, 75, 240
11, 81, 225
31, 100, 239
1, 70, 227
4, 19, 199
23, 122, 244
3, 142, 245
31, 103, 244
28, 88, 241
16, 85, 248
40, 110, 247
39, 132, 241
20, 130, 248
14, 108, 238
4, 12, 196
11, 93, 235
31, 112, 249
7, 128, 251
6, 105, 243
10, 10, 176
76, 144, 249
3, 135, 242
18, 72, 226
19, 134, 249
10, 13, 181
16, 119, 246
